Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
X 1242,X   1242 ,3,[Indian newspaper advertisements].,,1904,0,,RO3,Possibly out of Copyright,Standard Access,APAC,,Unknown,2
Or.75.f.28,OR     75 F     28 ,1,[Kanzery? utaibon].,,1673,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.59.aa.4,OR     59 AA      4 ,1,Z?eki iroha zatsuin.,,1685,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.75.f.1,OR     75 F      1 ,1,Wakan k?t? hennen g?unzu,,1671,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.75.f.2,OR     75 F      2 ,1,Dai Nihon ?daiki.,,1684,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.75.f.6,OR     75 F      6 ,1,Kenai ch?h?ki.,,1689,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.75.f.14,OR     75 F     14 ,1,Ise monogatari sh? /,,1673,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.75.f.15,OR     75 F     15 ,1,?saka monogatari.,,1671,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
Or.75.f.22,OR     75 F     22 ,1,Taihei bukan taizen.,,1689,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
OMS/OR.5259,OMS/OR   5259 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
IOR/L/AG/34/27/179,IOR/L/AG/     34 /     27 /    179 ,1,Bengal Inventories,No Author Entered,1872,0,,RO1,Probably out of Copyright,Standard Access,APAC,,Partial,2
ORB.40/284,ORB     40 /    284 ,1,Begin. [fol. 1 recto:] Beatissimo Patri Paulo Secundo Po...,"Ptolemy,",1482,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
IOR/L/AG/34/27/42,IOR/L/AG/     34 /     27 /     42 ,1,Bengal Inventory,No Author Entered,1810,0,,RO1,Probably out of Copyright,Standard Access,APAC,,Partial,2
PDP/WD1061,PDP/WD   1061 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO3,Unknown,Standard Access,APAC,,,2
X 108,X    108 ,1,"India, ancient and modern :","Simpson, William,",1867,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,7W290171P,,2
X 502,X    502 ,1,Views in the Himala Mountains.,"FRASER, James Baillie.",1820,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,7W290171P,Partial,2
X 558,X    558 ,1,Oriental field sports :,"Williamson, Thomas,",1807,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,7W268695P,,2
X 742,X    742 ,1,An authentic account of an embassy from the King of Grea...,"Staunton, George,",1797,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 803,X    803 ,1,A Collection of 250 coloured etchings descriptive of the...,"SOLVYNS, Franc?ois Balthazar.",1799,0,   ,RO3,Probably out of Copyright,Standard Access,APAC,7W282099P,,2
IOR/A/1/2,IOR/A/      1 /      2 ,1,No Title Entered,No Author Entered,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 11546,OMS/OR  11546 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Add 6591,OMS/ADD   6591 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add.7169,OMS/ADD   7169 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
X 590,X    590 ,1,Illustrations of the Rock-cut Temples of India; selected...,"FERGUSSON, James",1845,0,,RO3,Probably out of Copyright,Standard Access,APAC,14P24491P,Partial,2
X 651,X    651 ,1,"Navigantium atque Itinerantium Bibliotheca: or, a compleat","HARRIS, John, D.D., F.R.S.",1705,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 650,X    650 ,1,Nederlandsch Oost-Indischen Typen. Types Indiens Neerlandai,"PERS, A. van.",1854,0,.,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 590,X    590 ,1,Illustrations of the Rock-cut Temples of India; selected fr,"FERGUSSON, James, Architect.",1845,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,Partial,2
X 701,X    701 ,1,"[The History of Sumatra, containing an account of the Gover","MARSDEN, William, F.R.S.",1811,0,.,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 587,X    587 ,1,Illustrative account of Captain Cole's splendid achievement,"Cole, Christopher, captain, fl. 1810-1811.",1811,1811,,RO3,Probably out of Copyright,Standard Access,APAC,11M05864P,,2
X 587,X    587 ,1,Illustrative account of Captain Cole's splendid achievement,"Cole, Christopher, captain, fl. 1810-1811.",1811,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 664,X    664 ,1,"Views in India, chiefly among the Neelgherry Hills, take...","BARRON, Richard, Captain.",1837,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 744,X    744 ,1,"Choix de vues de l'Inde, dessine_es sur les lieux, penda...","Hodges, William, 1744-1797.",1786,0,,RO3,Probably out of Copyright,Standard Access,APAC,,Partial,2
X 1219,X   1219 ,1,Dissertation on the prototypes of architecture :,"Hodges, William, 1744-1797.",1787,1787,,RO3,Probably out of Copyright,Standard Access,APAC,08W02480P,,2
X 1000,X   1000 ,1,Descriptions and figures of two hundred fishes :,"Russell, Patrick,",1803,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 1190 (a),X   1190 (A),1,Report of the Directors of the Elphinstone Land&Press Co...,Elphinstone Land and Press Company.,1860,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 1189,X   1189 ,1,Report on the territories of the Rajah of Nagpore /,"Jenkins, Richard, 1785-1853.",1827,0,,RO3,Probably out of Copyright,Standard Access,APAC,,Partial,2
OMS/Or.14139,OMS/OR  14139 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
X 1186 (m),X   1186 (M),1,By authority.,Theatre (St. Helena),1814,0,,RO3,Probably out of Copyright,Standard Access,APAC,6W180636P,,2
X 1185 (a),X   1185 (A),1,At a general court of adventurers in the general joynt-stoc,East India Company.,1694,1694,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 1045,X   1045 ,1,The history of England /,"Rapin de Thoyras, M. (Paul), 1661-1725.",1743,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 952,X    952 ,1,Dickinson's Comprehensive Pictures of the Great Exhibition,"Great Exhibition (1851 : London, England)",1854,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 744,X    744 ,1,"Select views in India, drawn on the spot, in the years 1...","Hodges, William,",1786,0,,RO3,Probably out of Copyright,Standard Access,APAC,6W209253P,Partial,2
X768/2,X    768 /      2 ,1,No Title Entered,Francis Swain Ward,1806,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 768,X    768 ,1,"A brief history of ancient and modern India, from the ea...","Blagdon, Francis William,",1805,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W114963P,,2
X 757,X    757 ,1,A picturesque tour along the rivers Ganges and Jumna in ...,"Forrest, Charles Ramus.",1824,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
X 751,X    751 ,1,"Benares illustrated, in a series of drawings. Series 1-3 /","Prinsep, James,",1830,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
OMS/Or 14167,OMS/OR  14167 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
X 750,X    750 ,1,"[The History of Sumatra, containing an account of the Gover","MARSDEN, William, F.R.S.",1811,0,.,RO3,Probably out of Copyright,Standard Access,APAC,,,2
OMS/Add 6591,OMS/ADD   6591 ,1,No Title Entered,No Author Entered,0,0,-,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 14101,OMS/OR  14101 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 11389,OMS/OR  11389 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.5302,OMS/OR   5302 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 556,OMS/OR    556 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/IO Islamic 550,OMS/IOISLAMIC    550 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
C.50.b.14,C     50 B     14 ,1,Peru[sh] mishnat Avot /,,1484,1484,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
OMS/IO Islamic 1256,OMS/IOISLAMIC   1256 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/IO Islamic 3562 ,OMS/IOISLAMIC   3562 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 1234,OMS/OR   1234 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
c.50.b.23,C     50 B     23 ,1,[Sefer Agur] :,"Landau, Jacob ben Judah, 15th cent.",1490,0,-,RO3,Probably out of Copyright,Standard Access,APAC,09W09450P,Partial,2
OMS/Or. 1404,OMS/OR   1404 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 6702,OMS/OR   6702 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
X 502,X    502 ,1,Views in the Himala Mountains.,"FRASER, James Baillie.",1820,0,,RO3,Probably out of Copyright,Standard Access,APAC,6W209253P,Partial,2
OMS/Lansdowne 1048,OMS/LANSDOWNE   1048 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
c.50.b.29,C     50 B     29 ,1,Amadis? di Ge?ula :,,1540,1540,,RO3,Probably out of Copyright,Standard Access,APAC,08W02338P,,2
OMS/Or 5896,OMS/OR   5896 ,1,Box 7,No Author Entered,0,0,-,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 5896,OMS/OR   5896 ,1,No Title Entered,No Author Entered,0,0,.,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.1403,OMS/OR   1403 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 1997,OMS/OR   1997 ,1,No Title Entered,No Author Entered,0,0,-,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 5024,OMS/OR   5024 ,1,No Title Entered,No Author Entered,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 2884,OMS/OR   2884 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.4535,OMS/OR   4535 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add 20735,OMS/ADD  20735 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Add. 27258,OMS/ADD  27258 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 3299,OMS/OR   3299 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.3248,OMS/OR   3248 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 3247,OMS/OR   3247 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.2839,OMS/OR   2839 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 2737,OMS/OR   2737 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 2736,OMS/OR   2736 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or2676,OMS/OR   2676 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 2348,OMS/OR   2348 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,Partial,2
OMS/Or. 2225,OMS/OR   2225 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
c.50.b.23,C     50 B     23 ,1,[Sefer Agur] :,"Landau, Jacob ben Judah, 15th cent.",1490,0,-,RO3,Probably out of Copyright,Standard Access,APAC,09W09450P,Full,2
OMS/Or.5896,OMS/OR   5896 ,1,No Title Entered,No Author Entered,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 5896,OMS/OR   5896 ,1,No Title Entered,No Author Entered,0,0,2,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.7043,OMS/OR   7043 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add 18188,OMS/ADD  18188 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 11358,OMS/OR  11358 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or. 9879,OMS/OR   9879 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.10911,OMS/OR  10911 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.12076   ,OMS/OR  12076 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 12550,OMS/OR  12550 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
c.50.c.6,C     50 C      6 ,1,Sefer Yoreh de_ah.,"Jacob ben Asher,",1487,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W123519P,Partial,2
OMS/Add 7169,OMS/ADD   7169 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.7301,OMS/OR   7301 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add.18579,OMS/ADD  18579 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add15291,OMS/ADD  15291 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add. 11832 ,OMS/ADD  11832 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
C.50.c.22,C     50 C     22 ,1,[T_ur orah_ h_ayim],"Jacob ben Asher,",1490,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W123519P,Partial,2
OMS/Or.13763,OMS/OR  13763 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or.13882,OMS/OR  13882 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 11357,OMS/OR  11357 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 11072,OMS/OR  11072 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Add.20735,OMS/ADD  20735 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add.22114,OMS/ADD  22114 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add 22413,OMS/ADD  22413 ,1,No Title Entered,No Author Entered,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Add 22413,OMS/ADD  22413 ,1,No Title Entered,No Author Entered,0,0,-,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 7605,OMS/OR   7605 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Harley 5648,OMS/HARLEY   5648 ,1,No Title Entered,No Author Entered,0,0,-,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 7604,OMS/OR   7604 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
OMS/Harley 5713,OMS/HARLEY   5713 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 6703,OMS/OR   6703 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
C.50.b.12.,C     50 B     12 ,1,Fac-similes of the Hebrew manuscripts :,,1851,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W123519P,,2
OMS/Kings 1,OMS/KINGS      1 ,1,No Title Entered,No Author Entered,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Lansdowne 1047,OMS/LANSDOWNE   1047 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
C.50.b.13,C     50 B     13 ,1,Sefer Halikhot _olam /,"Jeshua ben Joseph, ha-Levi, 15th cent. 880-01",1490,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,,2
OMS/Or.8193,OMS/OR   8193 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,ROX,Unknown,Restricted,APAC,,,2
OMS/Or 7573,OMS/OR   7573 ,1,No Title Entered,No Author Entered,0,0,-,ROX,Unknown,Restricted,APAC,,,2
X 538(l),X    538 (L),1,"The Weavers answer to a printed paper, entituled the Case o",,1720,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
OMS/or. 14759,OMS/OR  14759 ,5,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO3,Unknown,Standard Access,APAC,,,2
X 472-73,X    472 -     73 ,1,Picturesque illustrations of ancient Architecture in Hin...,"FERGUSSON, James",1847,0,,RO3,Probably out of Copyright,Standard Access,APAC,14P24491P,,2
ORB.30/5581,ORB     30 /   5581 ,1,History of Prince Waythandaya :,,1856,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
OP.1224,OP   1224 ,4,al-Quds al-Arabi.,,1990,2008,,RO1,Probably in Copyright,Standard Access,APAC,4W116400P,Full,2
OP.1224,OP   1224 ,4,al-Quds al-Arabi.,,1990,2008,,RO1,Probably in Copyright,Standard Access,APAC,4W116400P,Partial,2
ORB 30/655,ORB     30 /    655 ,1,To the honourable the Commons of Great Britain in Parlia...,,1779,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/24/3707,IOR/V/     24 /   3707 ,4,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,Unknown,2
IOR/V/11/2156,IOR/V/     11 /   2156 ,1,Bombay Government Gazette Jan-Jun,No Author Entered,1858,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/18/221,IOR/V/     18 /    221 ,1,Meteorological Series,No Author Entered,1865,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/24/902-904,IOR/V/     24 /    902 -    904 ,1,Report on public instruction in Coorg.,,1867,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/24/1282-90,IOR/V/     24 /   1282 -     90 ,1,Annual administration report of the Forest Department of th,,1873,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/24/3478-82,IOR/V/     24 /   3478 -     82 ,1,Report on the administration of the Registration Department,Bombay (Presidency). Registration Dept.,1871,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/24/4284,IOR/V/     24 /   4284 ,1,"Administration report of the Telegraph Department, India.",,1863,0,,RO1,Probably out of Copyright,Standard Access,APAC,,Unknown,2
OMS/Or 15248,OMS/OR  15248 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,ROX,Unknown,Restricted,APAC,,,2
IOR/V/26/760/1,IOR/V/     26 /    760 /      1 ,1,No Title Entered,No Author Entered,1851,0,,RO1,Probably out of Copyright,Standard Access,APAC,,Full,2
ORB.30/712,ORB     30 /    712 ,1,Ch_ chidori butai kagami.,,1774,0,,RO1,Probably out of Copyright,Standard Access,APAC,4W123568P,Full,2
ORB.30/5619,ORB     30 /   5619 ,1,Loka paññ_ _a me_.,"Abbott, Jacob, 1803-1879.",1839,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
IOR/V/11/392,IOR/V/     11 /    392 ,1,Calcutta Gazette Jul - Dec,No Author Entered,1860,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
ORB.30/5621,ORB     30 /   5621 ,1,L_ kuiy_ khandh_ _im_ e* _a kro___ c_ /,"Alcott, William A. (William Andrus), 1798-1859.",1843,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
15324.b.5,  15324 B      5 ,1,Koch'wi p'y?nsok.,,1530,0,   ,RO1,Probably out of Copyright,Standard Access,APAC,,,2
MSS EUR/D705/27,MSSEUR/D    705 /     27 ,1,No Title Entered,No Author Entered,1870,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
c.49.e.12,C     49 E     12 ,1,No Title Entered,asher,1477,1477,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
C.49.d.9.,C     49 D      9 ,1,[Perush Nevi_im Ah_aronim].,"Kimhi, David,",1481,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W123515P,Partial,2
C.49.d.9.,C     49 D      9 ,1,[Perush Nevi_im Ah_aronim].,"Kimhi, David, ca. 1160-ca. 1235.",1481,1481,,RO3,Probably out of Copyright,Standard Access,APAC,12W68537P,Partial,2
C.49.d.4.,C     49 D      4 ,1,H_umash v_e-Targum Onk_elos _im Perush Rashi v_eha-Ram,,1520,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,Unknown,2
C.49.d.3.,C     49 D      3 ,1,H_umash v_e-Targum Onk_elos _im Perush Rashi v_eha-Ram,,1520,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,Unknown,2
C.49.c.16.,C     49 C     16 ,1,Sefer Tehilim :,,1522,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
c.49.c.5,C     49 C      5 ,1,Tefilot shel Yamim nora_im v_e-shel Sukot.,,1533,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,Unknown,2
C.50.d.21,C     50 D     21 ,1,4 T_urim.,"Jacob ben Asher, ca. 1269-ca. 1340.",1493,0,,RO3,Probably out of Copyright,Standard Access,APAC,,Full,2
C.50.d.21,C     50 D     21 ,1,4 T_urim.,"Jacob ben Asher, ca. 1269-ca. 1340.",1493,0,,RO3,Probably out of Copyright,Standard Access,APAC,,Unknown,2
MSS EUR/C841,MSSEUR/C    841 ,1,letters to Colebrooke,Schlegel,1820,0,,RO3,Probably out of Copyright,Standard Access,APAC,,,2
C.50.d.21,C     50 D     21 ,1,4 T_urim.,"Jacob ben Asher, ca. 1269-ca. 1340.",1493,0,,RO3,Probably out of Copyright,Standard Access,APAC,,Partial,2
C.049.a.3.,C     49!A      3 ,1,Ma_zor =,,1553,1553,,RO3,Probably out of Copyright,Standard Access,APAC,10M05788P,,2
C.049.a.4.,C     49!A      4 ,1,Orden de oraciones de Mes arreo. s. sin boltar de vna a otr,,1555,1555,,RO3,Probably out of Copyright,Standard Access,APAC,10M05788P,,2
C.50*.b.1.,C     50 *B      1 ,1,Mishle [_im targum u-ferushe Me_iri v_e-Ralbag].,,1492,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W123515P,Partial,2
V 6660,V   6660 ,1,Panoramic view of the holy city of Benares /,"Dalrymple, John, fl. 1827",1827,0,,RO1,Probably out of Copyright,Standard Access,APAC,,Full,2
ORB.30/5622(a),ORB     30 /   5622 (A),1,Burmese pictorial reader =,"Na-gau, Maung.",1853,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
ORB.30/5623(a),ORB     30 /   5623 (A),1,_cup_ e* da___r_ c_ /,Aesop.,1873,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
ORB.30/5824,ORB     30 /   5824 ,1,The child's book on natural history.,"Bullard, E. H., Mrs.",1846,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
ORB.30/5868,ORB     30 /   5868 ,1,Two fishers of men =,,1839,0,,RO1,Probably out of Copyright,Standard Access,APAC,,,2
ORB30/6171,ORB     30 /   6171 ,1,"Dinim de Sehita, y Bedica :","Karo, Joseph ben Ephraim, 1488-1575.",1733,1733,,RO1,Probably out of Copyright,Standard Access,APAC,10M05788P,,2
ORB 45/5,ORB     45 /      5 ,1,Oriental ornithology /,"Smith, C. W.",1829,0,,RO1,Probably out of Copyright,Standard Access,APAC,4W113204P,,2
SV 412/8,SV    412 /      8 ,1,Bengal library :,,1830,1882,4,RO1,Probably out of Copyright,Standard Access,APAC,,,2
c.50.d.13,C     50 D     13 ,1,[Moreh nevukhim.],"Maimonides, Moses,",1473,0,,RO3,Probably out of Copyright,Standard Access,APAC,4W123519P,Partial,2
C.50*.b.4,C     50 *B      4 ,1,[Mah_zor],,1555,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,,2
c.50.a.10,C     50 A     10 ,1,Sefer Mikhlol.,"Kimhi, David, ca. 1160-ca. 1235 880-01",1532,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,Partial,2
c.50.a.8,C     50 A      8 ,1,Masa_ot shel Rabi Binyamin.,"Benjamin, of Tudela, 12th cent.",1556,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,Unknown,2
c.50.a.8,C     50 A      8 ,1,Masa_ot shel Rabi Binyamin.,"Benjamin, of Tudela, 12th cent.",1556,1556,,RO3,Probably out of Copyright,Standard Access,APAC,12W69932P,Unknown,2
c.50.a.7,C     50 A      7 ,1,Masa_ot shel Rabi Binyamin.,"Benjamin, of Tudela, 12th cent.",1543,0,-,RO3,Probably out of Copyright,Standard Access,APAC,,,2
C.50*.c.5.,C     50 *C      5 ,1,Orden de Roshasanah y Kipur /,,1584,1584,,RO3,Probably out of Copyright,Standard Access,APAC,10M05788P,,2
15260.c.6,  15260 C      6 ,1,K?mhyangjy?ng k?i.,,1800,0,   ,RO1,Probably out of Copyright,Standard Access,APAC,,,2
C.50*.b.9,C     50 *B      9 ,1,Seder Hagadot shel Pesah_ :,,1560,0,,RO3,Probably out of Copyright,Standard Access,APAC,5W141738P,Unknown,2
